match_id,batsman,runs_scored,balls_faced,strike_rate,venue,venue_avg,career_avg,last5_avg
1359504,KL Rahul,68,61.0,111.47540983606557,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.94285714285714,37.2
1359512,KL Rahul,12,9.0,133.33333333333331,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",23.13157894736842,39.216981132075475,46.8
1359517,KL Rahul,0,3.0,0.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.96261682242991,42.2
1422122,KL Rahul,58,44.0,131.8181818181818,"Sawai Mansingh Stadium, Jaipur",23.546762589928058,38.601851851851855,38.6
1422129,KL Rahul,15,9.0,166.66666666666669,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.77981651376147,35.4
1422133,KL Rahul,20,14.0,142.85714285714286,"M Chinnaswamy Stadium, Bengaluru",22.300884955752213,38.56363636363636,30.6
1422139,KL Rahul,33,31.0,106.4516129032258,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.3963963963964,21.0
1426264,KL Rahul,39,22.0,177.27272727272728,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.348214285714285,25.2
1426266,KL Rahul,39,27.0,144.44444444444443,"Eden Gardens, Kolkata",23.234817813765183,38.35398230088496,33.0
1426272,KL Rahul,82,53.0,154.7169811320755,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.35964912280702,29.2
1426277,KL Rahul,16,14.0,114.28571428571428,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,38.73913043478261,42.6
1426282,KL Rahul,76,48.0,158.33333333333331,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.543103448275865,41.8
1426286,KL Rahul,28,22.0,127.27272727272727,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.863247863247864,50.4
1426292,KL Rahul,25,21.0,119.04761904761905,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,38.771186440677965,48.2
1426295,KL Rahul,29,33.0,87.87878787878788,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23.769633507853403,38.65546218487395,45.4
1426302,KL Rahul,5,3.0,166.66666666666669,"Arun Jaitley Stadium, Delhi",23.419354838709676,38.575,34.8
1426305,KL Rahul,55,41.0,134.14634146341464,"Wankhede Stadium, Mumbai",21.618768328445746,38.29752066115702,32.6
419131,KM Jadhav,4,1.0,400.0,Feroz Shah Kotla,19.530133928571427,50.0,50.0
419134,KM Jadhav,10,9.0,111.11111111111111,Feroz Shah Kotla,19.530133928571427,27.0,27.0
419140,KM Jadhav,7,9.0,77.77777777777779,Feroz Shah Kotla,19.530133928571427,21.333333333333332,21.333333333333332
419144,KM Jadhav,5,8.0,62.5,Eden Gardens,19.843501326259947,17.75,17.75
501219,KM Jadhav,12,11.0,109.09090909090908,Eden Gardens,19.843501326259947,15.2,15.2
501225,KM Jadhav,5,9.0,55.55555555555556,Sawai Mansingh Stadium,19.84241531664212,14.666666666666666,7.6
501229,KM Jadhav,0,2.0,0.0,Nehru Stadium,16.487179487179485,13.285714285714286,7.8
501261,KM Jadhav,1,1.0,100.0,"MA Chidambaram Stadium, Chepauk",20.1,11.625,5.8
598006,KM Jadhav,1,2.0,50.0,Wankhede Stadium,19.74621549421193,10.444444444444445,4.6
598017,KM Jadhav,29,16.0,181.25,M Chinnaswamy Stadium,19.957247132429615,11.363636363636363,7.4
598020,KM Jadhav,31,28.0,110.71428571428572,Feroz Shah Kotla,19.530133928571427,12.833333333333334,12.2
598035,KM Jadhav,25,19.0,131.57894736842107,Shaheed Veer Narayan Singh International Stadium,20.54320987654321,14.23076923076923,18.4
598044,KM Jadhav,3,4.0,75.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,15.0,23.2
598049,KM Jadhav,23,21.0,109.52380952380953,Sawai Mansingh Stadium,19.84241531664212,14.2,23.6
598054,KM Jadhav,8,8.0,100.0,Feroz Shah Kotla,19.530133928571427,14.75,22.2
598059,KM Jadhav,0,2.0,0.0,Feroz Shah Kotla,19.530133928571427,14.352941176470589,18.0
598062,KM Jadhav,2,4.0,50.0,"MA Chidambaram Stadium, Chepauk",20.1,13.555555555555555,11.8
729309,KM Jadhav,14,10.0,140.0,Sharjah Cricket Stadium,19.61298076923077,12.947368421052632,7.2
733975,KM Jadhav,28,14.0,200.0,Feroz Shah Kotla,19.530133928571427,13.0,9.4
733981,KM Jadhav,29,18.0,161.11111111111111,Feroz Shah Kotla,19.530133928571427,13.714285714285714,10.4
733985,KM Jadhav,26,15.0,173.33333333333334,Feroz Shah Kotla,19.530133928571427,14.409090909090908,14.6
733993,KM Jadhav,5,11.0,45.45454545454545,Feroz Shah Kotla,19.530133928571427,14.91304347826087,19.8
734005,KM Jadhav,37,20.0,185.0,M Chinnaswamy Stadium,19.957247132429615,14.5,20.4
734011,KM Jadhav,3,3.0,100.0,"Sardar Patel Stadium, Motera",19.612021857923498,15.4,25.0
734019,KM Jadhav,0,1.0,0.0,Feroz Shah Kotla,19.530133928571427,14.923076923076923,20.0
734031,KM Jadhav,7,5.0,140.0,Wankhede Stadium,19.74621549421193,14.37037037037037,14.2
734039,KM Jadhav,0,4.0,0.0,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,14.107142857142858,10.4
829707,KM Jadhav,20,20.0,100.0,"MA Chidambaram Stadium, Chepauk",20.1,13.620689655172415,9.4
829725,KM Jadhav,3,5.0,60.0,Maharashtra Cricket Association Stadium,20.575384615384614,13.833333333333334,6.0
829731,KM Jadhav,19,12.0,158.33333333333331,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,13.483870967741936,6.0
829739,KM Jadhav,12,9.0,133.33333333333331,Feroz Shah Kotla,19.530133928571427,13.65625,9.8
829747,KM Jadhav,1,1.0,100.0,Feroz Shah Kotla,19.530133928571427,13.606060606060606,10.8
829757,KM Jadhav,33,29.0,113.79310344827587,Feroz Shah Kotla,19.530133928571427,13.235294117647058,11.0
829761,KM Jadhav,10,6.0,166.66666666666669,Eden Gardens,19.843501326259947,13.8,13.6
829777,KM Jadhav,11,7.0,157.14285714285714,Brabourne Stadium,21.467105263157894,13.694444444444445,15.0
829783,KM Jadhav,16,15.0,106.66666666666667,Wankhede Stadium,19.74621549421193,13.621621621621621,13.4
829793,KM Jadhav,63,34.0,185.29411764705884,Shaheed Veer Narayan Singh International Stadium,20.54320987654321,13.68421052631579,14.2
829801,KM Jadhav,1,1.0,100.0,Shaheed Veer Narayan Singh International Stadium,20.54320987654321,14.948717948717949,26.6
829813,KM Jadhav,0,1.0,0.0,M Chinnaswamy Stadium,19.957247132429615,14.6,20.2
980907,KM Jadhav,8,6.0,133.33333333333331,M Chinnaswamy Stadium,19.957247132429615,14.24390243902439,18.2
980921,KM Jadhav,9,11.0,81.81818181818183,M Chinnaswamy Stadium,19.957247132429615,14.095238095238095,17.6
980953,KM Jadhav,25,15.0,166.66666666666669,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,13.976744186046512,16.2
1082591,KM Jadhav,31,16.0,193.75,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,14.227272727272727,8.6
1082595,KM Jadhav,69,37.0,186.48648648648648,M.Chinnaswamy Stadium,21.37991266375546,14.6,14.6
1082598,KM Jadhav,1,4.0,25.0,Holkar Cricket Stadium,22.418032786885245,15.782608695652174,28.4
1082602,KM Jadhav,9,8.0,112.5,M Chinnaswamy Stadium,19.957247132429615,15.46808510638298,27.0
1082607,KM Jadhav,18,22.0,81.81818181818183,M Chinnaswamy Stadium,19.957247132429615,15.333333333333334,27.0
1082610,KM Jadhav,38,16.0,237.5,Saurashtra Cricket Association Stadium,22.84285714285714,15.387755102040817,25.6
1082617,KM Jadhav,9,7.0,128.57142857142858,Eden Gardens,19.843501326259947,15.84,27.0
1082621,KM Jadhav,31,18.0,172.22222222222223,M Chinnaswamy Stadium,19.957247132429615,15.705882352941176,15.0
1082624,KM Jadhav,7,12.0,58.333333333333336,Maharashtra Cricket Association Stadium,20.575384615384614,16.0,21.0
1082628,KM Jadhav,28,22.0,127.27272727272727,Wankhede Stadium,19.74621549421193,15.830188679245284,20.6
1082633,KM Jadhav,6,6.0,100.0,M Chinnaswamy Stadium,19.957247132429615,16.055555555555557,22.6
1082636,KM Jadhav,8,9.0,88.88888888888889,M Chinnaswamy Stadium,19.957247132429615,15.872727272727273,16.2
1082646,KM Jadhav,12,9.0,133.33333333333331,Feroz Shah Kotla,19.530133928571427,15.732142857142858,16.0
1136561,KM Jadhav,24,22.0,109.09090909090908,Wankhede Stadium,19.74621549421193,15.666666666666666,12.2
1175356,KM Jadhav,13,19.0,68.42105263157895,MA Chidambaram Stadium,18.946153846153845,15.810344827586206,15.6
1175360,KM Jadhav,27,34.0,79.41176470588235,Arun Jaitley Stadium,20.91826923076923,15.76271186440678,12.6
1175367,KM Jadhav,8,3.0,266.66666666666663,MA Chidambaram Stadium,18.946153846153845,15.95,16.8
1175370,KM Jadhav,58,54.0,107.40740740740742,Wankhede Stadium,19.74621549421193,15.819672131147541,16.8
1178398,KM Jadhav,8,8.0,100.0,MA Chidambaram Stadium,18.946153846153845,16.5,26.0
1178400,KM Jadhav,1,6.0,16.666666666666664,Sawai Mansingh Stadium,19.84241531664212,16.365079365079364,22.8
1178404,KM Jadhav,20,12.0,166.66666666666669,Eden Gardens,19.843501326259947,16.125,20.4
1178408,KM Jadhav,1,2.0,50.0,Rajiv Gandhi International Stadium,18.809322033898304,16.184615384615384,19.0
1178414,KM Jadhav,9,9.0,100.0,M.Chinnaswamy Stadium,21.37991266375546,15.954545454545455,17.6
1178416,KM Jadhav,11,10.0,110.00000000000001,MA Chidambaram Stadium,18.946153846153845,15.850746268656716,7.8
1178419,KM Jadhav,6,11.0,54.54545454545454,MA Chidambaram Stadium,18.946153846153845,15.779411764705882,8.4
1178430,KM Jadhav,0,1.0,0.0,Punjab Cricket Association IS Bindra Stadium,24.159420289855074,15.63768115942029,9.4
1216496,KM Jadhav,22,16.0,137.5,Sharjah Cricket Stadium,19.61298076923077,15.414285714285715,5.4
1216501,KM Jadhav,7,12.0,58.333333333333336,Sheikh Zayed Stadium,20.11163895486936,15.507042253521126,9.6
1216516,KM Jadhav,3,10.0,30.0,Dubai International Cricket Stadium,20.10672514619883,15.38888888888889,9.2
1216533,KM Jadhav,4,7.0,57.14285714285714,Sheikh Zayed Stadium,20.11163895486936,15.219178082191782,7.6
1216539,KM Jadhav,26,21.0,123.80952380952381,Dubai International Cricket Stadium,20.10672514619883,15.067567567567568,7.2
1254077,KM Jadhav,9,9.0,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,15.213333333333333,12.4
1254080,KM Jadhav,12,4.0,300.0,"Arun Jaitley Stadium, Delhi",23.419354838709676,15.131578947368421,9.8
1254085,KM Jadhav,19,19.0,100.0,"Arun Jaitley Stadium, Delhi",23.419354838709676,15.090909090909092,10.8
1254105,KM Jadhav,3,8.0,37.5,Dubai International Cricket Stadium,20.10672514619883,15.14102564102564,14.0
1254107,KM Jadhav,12,12.0,100.0,Sharjah Cricket Stadium,19.61298076923077,14.987341772151899,13.8
1359528,KM Jadhav,12,10.0,120.0,"Wankhede Stadium, Mumbai",21.618768328445746,14.95,11.0
392185,KP Pietersen,0,1.0,0.0,St George's Park,19.232323232323232,32.0,32.0
392188,KP Pietersen,11,15.0,73.33333333333333,Newlands,15.17117117117117,16.0,16.0
392191,KP Pietersen,0,2.0,0.0,Kingsmead,16.502024291497975,14.333333333333334,14.333333333333334
392194,KP Pietersen,37,25.0,148.0,St George's Park,19.232323232323232,10.75,10.75
392199,KP Pietersen,13,12.0,108.33333333333333,Kingsmead,16.502024291497975,16.0,16.0
419133,KP Pietersen,23,14.0,164.28571428571428,"MA Chidambaram Stadium, Chepauk",20.1,15.5,12.2
419136,KP Pietersen,66,44.0,150.0,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,16.571428571428573,16.8
419140,KP Pietersen,16,19.0,84.21052631578947,Feroz Shah Kotla,19.530133928571427,22.75,27.8
419154,KP Pietersen,62,29.0,213.79310344827584,Sawai Mansingh Stadium,19.84241531664212,22.0,31.0
419157,KP Pietersen,21,16.0,131.25,M Chinnaswamy Stadium,19.957247132429615,26.0,36.0
419162,KP Pietersen,19,14.0,135.71428571428572,Dr DY Patil Sports Academy,16.62962962962963,25.545454545454547,37.6
419164,KP Pietersen,29,21.0,138.0952380952381,Dr DY Patil Sports Academy,16.62962962962963,25.0,36.8
548316,KP Pietersen,43,26.0,165.3846153846154,Feroz Shah Kotla,19.530133928571427,25.307692307692307,29.4
548321,KP Pietersen,103,64.0,160.9375,Feroz Shah Kotla,19.530133928571427,26.571428571428573,34.8
548325,KP Pietersen,9,8.0,112.5,Wankhede Stadium,19.74621549421193,31.666666666666668,43.0
548333,KP Pietersen,32,23.0,139.1304347826087,Feroz Shah Kotla,19.530133928571427,30.25,40.6
548337,KP Pietersen,27,21.0,128.57142857142858,Subrata Roy Sahara Stadium,17.75206611570248,30.352941176470587,43.2
548342,KP Pietersen,50,26.0,192.30769230769232,Feroz Shah Kotla,19.530133928571427,30.166666666666668,42.8
548345,KP Pietersen,5,5.0,100.0,Feroz Shah Kotla,19.530133928571427,31.210526315789473,44.2
548349,KP Pietersen,36,34.0,105.88235294117648,Sawai Mansingh Stadium,19.84241531664212,29.9,24.6
729301,KP Pietersen,16,17.0,94.11764705882352,Dubai International Cricket Stadium,20.10672514619883,30.19047619047619,30.0
729309,KP Pietersen,26,18.0,144.44444444444443,Sharjah Cricket Stadium,19.61298076923077,29.545454545454547,26.8
733975,KP Pietersen,14,15.0,93.33333333333333,Feroz Shah Kotla,19.530133928571427,29.391304347826086,26.6
733981,KP Pietersen,0,1.0,0.0,Feroz Shah Kotla,19.530133928571427,28.75,19.4
733985,KP Pietersen,6,12.0,50.0,Feroz Shah Kotla,19.530133928571427,27.6,18.4
733993,KP Pietersen,35,19.0,184.21052631578948,Feroz Shah Kotla,19.530133928571427,26.76923076923077,12.4
734005,KP Pietersen,33,29.0,113.79310344827587,M Chinnaswamy Stadium,19.957247132429615,27.074074074074073,16.2
734011,KP Pietersen,13,18.0,72.22222222222221,"Sardar Patel Stadium, Motera",19.612021857923498,27.285714285714285,17.6
734019,KP Pietersen,49,32.0,153.125,Feroz Shah Kotla,19.530133928571427,26.79310344827586,17.4
734031,KP Pietersen,44,31.0,141.93548387096774,Wankhede Stadium,19.74621549421193,27.533333333333335,27.2
734039,KP Pietersen,58,41.0,141.46341463414635,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,28.06451612903226,34.8
980901,KP Pietersen,21,14.0,150.0,Wankhede Stadium,19.74621549421193,29.0,39.4
980911,KP Pietersen,37,31.0,119.35483870967742,Saurashtra Cricket Association Stadium,22.84285714285714,28.757575757575758,37.0
980919,KP Pietersen,15,15.0,100.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",22.926174496644297,29.0,41.8
980931,KP Pietersen,0,1.0,0.0,Maharashtra Cricket Association Stadium,20.575384615384614,28.6,35.0
829719,KS Williamson,5,9.0,55.55555555555556,M Chinnaswamy Stadium,19.957247132429615,26.0,26.0
980953,KS Williamson,50,38.0,131.57894736842107,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,15.5,15.5
980967,KS Williamson,6,9.0,66.66666666666666,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,27.0,27.0
980973,KS Williamson,2,5.0,40.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,21.75,21.75
980979,KS Williamson,32,37.0,86.48648648648648,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,17.8,17.8
980983,KS Williamson,27,24.0,112.5,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,20.166666666666668,19.0
981009,KS Williamson,7,9.0,77.77777777777779,Eden Gardens,19.843501326259947,21.142857142857142,23.4
1082611,KS Williamson,89,51.0,174.50980392156862,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,19.375,14.8
1082615,KS Williamson,21,14.0,150.0,Maharashtra Cricket Association Stadium,20.575384615384614,27.11111111111111,31.4
1082623,KS Williamson,54,27.0,200.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",22.926174496644297,26.5,35.2
1082627,KS Williamson,40,25.0,160.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,29.0,39.6
1082630,KS Williamson,24,24.0,100.0,Feroz Shah Kotla,19.530133928571427,29.916666666666668,42.2
1082634,KS Williamson,4,2.0,200.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,29.46153846153846,45.6
1082648,KS Williamson,24,26.0,92.3076923076923,M Chinnaswamy Stadium,19.957247132429615,27.642857142857142,28.6
1136564,KS Williamson,36,35.0,102.85714285714285,Rajiv Gandhi International Stadium,18.809322033898304,27.4,29.2
1136567,KS Williamson,6,4.0,150.0,Rajiv Gandhi International Stadium,18.809322033898304,27.9375,25.6
1136570,KS Williamson,50,44.0,113.63636363636364,Eden Gardens,19.843501326259947,26.647058823529413,18.8
1136576,KS Williamson,54,41.0,131.70731707317074,Punjab Cricket Association IS Bindra Stadium,24.159420289855074,27.944444444444443,24.0
1136580,KS Williamson,84,51.0,164.70588235294116,Rajiv Gandhi International Stadium,18.809322033898304,29.31578947368421,34.0
1136583,KS Williamson,29,21.0,138.0952380952381,Wankhede Stadium,19.74621549421193,32.05,46.0
1136585,KS Williamson,0,3.0,0.0,Rajiv Gandhi International Stadium,18.809322033898304,31.904761904761905,44.6
1136588,KS Williamson,63,43.0,146.51162790697674,Sawai Mansingh Stadium,19.84241531664212,30.454545454545453,43.4
1136596,KS Williamson,32,30.0,106.66666666666667,Rajiv Gandhi International Stadium,18.809322033898304,31.869565217391305,46.0
1136599,KS Williamson,56,39.0,143.5897435897436,Rajiv Gandhi International Stadium,18.809322033898304,31.875,41.6
1136602,KS Williamson,83,53.0,156.60377358490567,Arun Jaitley Stadium,20.91826923076923,32.84,36.0
1136606,KS Williamson,51,39.0,130.76923076923077,Maharashtra Cricket Association Stadium,20.575384615384614,34.76923076923077,46.8
1136611,KS Williamson,81,42.0,192.85714285714286,M.Chinnaswamy Stadium,21.37991266375546,35.370370370370374,57.0
1136614,KS Williamson,36,17.0,211.76470588235296,Rajiv Gandhi International Stadium,18.809322033898304,37.0,60.6
1136617,KS Williamson,24,15.0,160.0,Wankhede Stadium,19.74621549421193,36.96551724137931,61.4
1136619,KS Williamson,3,3.0,100.0,Eden Gardens,19.843501326259947,36.53333333333333,55.0
1136620,KS Williamson,47,36.0,130.55555555555557,Wankhede Stadium,19.74621549421193,35.45161290322581,39.0
1175363,KS Williamson,14,10.0,140.0,Rajiv Gandhi International Stadium,18.809322033898304,35.8125,38.2
1178405,KS Williamson,3,8.0,37.5,Rajiv Gandhi International Stadium,18.809322033898304,35.15151515151515,24.8
1178408,KS Williamson,3,5.0,60.0,Rajiv Gandhi International Stadium,18.809322033898304,34.205882352941174,18.2
1178413,KS Williamson,8,9.0,88.88888888888889,Rajiv Gandhi International Stadium,18.809322033898304,33.31428571428572,14.0
1178420,KS Williamson,13,14.0,92.85714285714286,Sawai Mansingh Stadium,19.84241531664212,32.611111111111114,15.0
1178423,KS Williamson,14,7.0,200.0,Rajiv Gandhi International Stadium,18.809322033898304,32.08108108108108,8.2
1178426,KS Williamson,3,7.0,42.857142857142854,Wankhede Stadium,19.74621549421193,31.605263157894736,8.2
1178429,KS Williamson,70,43.0,162.7906976744186,M.Chinnaswamy Stadium,21.37991266375546,30.871794871794872,8.2
1181766,KS Williamson,28,27.0,103.7037037037037,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,31.85,21.6
1216502,KS Williamson,8,14.0,57.14285714285714,Sharjah Cricket Stadium,19.61298076923077,31.75609756097561,25.6
1216507,KS Williamson,22,12.0,183.33333333333331,Dubai International Cricket Stadium,20.10672514619883,31.19047619047619,24.6
1216512,KS Williamson,29,19.0,152.63157894736844,Sheikh Zayed Stadium,20.11163895486936,30.976744186046513,26.2
1216516,KS Williamson,9,13.0,69.23076923076923,Dubai International Cricket Stadium,20.10672514619883,30.931818181818183,31.4
1216524,KS Williamson,11,10.0,110.00000000000001,Dubai International Cricket Stadium,20.10672514619883,30.444444444444443,19.2
1216528,KS Williamson,57,39.0,146.15384615384613,Dubai International Cricket Stadium,20.10672514619883,30.02173913043478,15.8
1216532,KS Williamson,41,26.0,157.69230769230768,Sheikh Zayed Stadium,20.11163895486936,30.595744680851062,25.6
1216538,KS Williamson,3,5.0,60.0,Sharjah Cricket Stadium,19.61298076923077,30.8125,29.4
1216542,KS Williamson,20,10.0,200.0,Dubai International Cricket Stadium,20.10672514619883,30.244897959183675,24.2
1237178,KS Williamson,50,44.0,113.63636363636364,Sheikh Zayed Stadium,20.11163895486936,30.04,26.4
1237180,KS Williamson,67,45.0,148.88888888888889,Sheikh Zayed Stadium,20.11163895486936,30.431372549019606,34.2
1254071,KS Williamson,16,19.0,84.21052631578947,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,31.134615384615383,36.2
1254077,KS Williamson,70,54.0,129.62962962962962,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,30.849056603773583,31.2
1254080,KS Williamson,26,10.0,260.0,"Arun Jaitley Stadium, Delhi",23.419354838709676,31.574074074074073,44.6
1254085,KS Williamson,20,21.0,95.23809523809523,"Arun Jaitley Stadium, Delhi",23.419354838709676,31.472727272727273,45.8
1254091,KS Williamson,11,11.0,100.0,Sharjah Cricket Stadium,19.61298076923077,31.267857142857142,39.8
1254095,KS Williamson,31,29.0,106.89655172413792,"Zayed Cricket Stadium, Abu Dhabi",19.60330578512397,30.912280701754387,28.6
1254100,KS Williamson,51,41.0,124.39024390243902,Dubai International Cricket Stadium,20.10672514619883,30.913793103448278,31.6
1254105,KS Williamson,18,26.0,69.23076923076923,Dubai International Cricket Stadium,20.10672514619883,31.25423728813559,27.8
1254107,KS Williamson,1,6.0,16.666666666666664,Sharjah Cricket Stadium,19.61298076923077,31.033333333333335,26.2
1254109,KS Williamson,26,21.0,123.80952380952381,Dubai International Cricket Stadium,20.10672514619883,30.540983606557376,22.4
1304051,KS Williamson,2,7.0,28.57142857142857,"Maharashtra Cricket Association Stadium, Pune",18.370892018779344,30.467741935483872,25.4
1304058,KS Williamson,16,16.0,100.0,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,30.015873015873016,19.6
1304063,KS Williamson,32,40.0,80.0,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,29.796875,12.6
1304067,KS Williamson,57,46.0,123.91304347826086,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,29.83076923076923,15.4
1304071,KS Williamson,17,16.0,106.25,"Brabourne Stadium, Mumbai",20.434944237918216,30.242424242424242,26.6
1304074,KS Williamson,3,9.0,33.33333333333333,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,30.044776119402986,24.8
1304082,KS Williamson,16,17.0,94.11764705882352,"Brabourne Stadium, Mumbai",20.434944237918216,29.647058823529413,25.0
1304086,KS Williamson,5,8.0,62.5,"Wankhede Stadium, Mumbai",21.618768328445746,29.44927536231884,25.0
1304092,KS Williamson,47,37.0,127.02702702702702,"Maharashtra Cricket Association Stadium, Pune",18.370892018779344,29.1,19.6
1304096,KS Williamson,4,11.0,36.36363636363637,"Brabourne Stadium, Mumbai",20.434944237918216,29.35211267605634,17.6
1304107,KS Williamson,9,17.0,52.94117647058824,"Maharashtra Cricket Association Stadium, Pune",18.370892018779344,29.0,15.0
1304111,KS Williamson,8,7.0,114.28571428571428,"Wankhede Stadium, Mumbai",21.618768328445746,28.726027397260275,16.2
1422135,KS Williamson,26,22.0,118.18181818181819,"Narendra Modi Stadium, Ahmedabad",21.15989159891599,28.445945945945947,14.6
1422139,KS Williamson,1,5.0,20.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,28.413333333333334,18.8
598056,KV Sharma,22,18.0,122.22222222222223,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,11.6,11.6
598065,KV Sharma,4,3.0,133.33333333333331,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,13.333333333333334,15.8
598071,KV Sharma,2,2.0,100.0,Feroz Shah Kotla,19.530133928571427,12.0,15.6
729285,KV Sharma,4,5.0,80.0,Sheikh Zayed Stadium,20.11163895486936,10.75,14.6
729295,KV Sharma,10,8.0,125.0,Sharjah Cricket Stadium,19.61298076923077,10.0,14.2
729311,KV Sharma,17,7.0,242.85714285714283,Sharjah Cricket Stadium,19.61298076923077,10.0,8.4
733977,KV Sharma,1,1.0,100.0,M Chinnaswamy Stadium,19.957247132429615,10.636363636363637,7.4
1136586,Kuldeep Yadav,7,6.0,116.66666666666667,Arun Jaitley Stadium,20.91826923076923,10.0,10.0
734001,LMP Simmons,68,50.0,136.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,38.0,38.0
734009,LMP Simmons,12,14.0,85.71428571428571,Barabati Stadium,20.70754716981132,53.0,53.0
734017,LMP Simmons,62,51.0,121.56862745098039,"Sardar Patel Stadium, Motera",19.612021857923498,39.333333333333336,39.333333333333336
734025,LMP Simmons,100,61.0,163.9344262295082,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,45.0,45.0
734031,LMP Simmons,35,25.0,140.0,Wankhede Stadium,19.74621549421193,56.0,56.0
734041,LMP Simmons,12,8.0,150.0,Wankhede Stadium,19.74621549421193,52.5,55.4
734045,LMP Simmons,67,44.0,152.27272727272728,Brabourne Stadium,21.467105263157894,46.714285714285715,44.2
829729,LMP Simmons,5,13.0,38.46153846153847,Wankhede Stadium,19.74621549421193,49.25,55.2
829737,LMP Simmons,59,44.0,134.0909090909091,M Chinnaswamy Stadium,19.957247132429615,44.333333333333336,43.8
829747,LMP Simmons,15,14.0,107.14285714285714,Feroz Shah Kotla,19.530133928571427,45.8,35.6
829751,LMP Simmons,51,42.0,121.42857142857142,Wankhede Stadium,19.74621549421193,43.0,31.6
829769,LMP Simmons,38,31.0,122.58064516129032,Wankhede Stadium,19.74621549421193,43.666666666666664,39.4
829775,LMP Simmons,71,56.0,126.78571428571428,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,43.23076923076923,33.6
829783,LMP Simmons,0,1.0,0.0,Wankhede Stadium,19.74621549421193,45.214285714285715,46.8
829789,LMP Simmons,38,31.0,122.58064516129032,"MA Chidambaram Stadium, Chepauk",20.1,42.2,35.0
829795,LMP Simmons,68,53.0,128.30188679245282,Wankhede Stadium,19.74621549421193,41.9375,39.6
829805,LMP Simmons,14,16.0,87.5,Wankhede Stadium,19.74621549421193,43.470588235294116,43.0
829815,LMP Simmons,48,44.0,109.09090909090908,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,41.833333333333336,38.2
829817,LMP Simmons,65,51.0,127.45098039215685,Wankhede Stadium,19.74621549421193,42.1578947368421,33.6
829823,LMP Simmons,68,45.0,151.11111111111111,Eden Gardens,19.843501326259947,43.3,46.6
980901,LMP Simmons,8,8.0,100.0,Wankhede Stadium,19.74621549421193,44.476190476190474,52.6
1082635,LMP Simmons,66,43.0,153.48837209302326,Feroz Shah Kotla,19.530133928571427,42.81818181818182,40.6
